School,Test,# tested,% proficient,SchoolName,Address,ZipCode,LATITUDE,LONGITUDE,COUNTA of Level,Matched Score,Matched School,PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_STATE_CODE,PSS_ZIP5,PSS_PHONE,DAYS PER SCHOOL YEAR,DAY HOURS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_T,PSS_RACE_ AMERICAN_INDIAN,PSS_RACE_ASIAN/PACIFIC,PSS_RACE_HISPANIC,PSS_RACE_BLACK,PSS_RACE_WHITE,PSS_RACE_PACIFIC,PSS_RACE_MULTICULTURAL,PSS_FULLTIME_TEACH,PSS_COEDUCATION,PSS_LEVEL,PSS_RELIG,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,PSS_PACISL_PCT,PSS_TWOMORE_PCT,PSS_STUDENT_TEACHER_RATIO,PSS_ORIENT,PSS_COUNTY_NAME,Matched Address,Matched School Name
yeshiva darchei torah,Grade 5 Math,183,28.42%,YESHIVA DARCHEI TORAH,257 BEACH   17 ST,11691.0,40.59674308,-73.7511478,6,89,,00935828,YESHIVA DARCHEI TORAH,2,17,257 BEACH 17TH ST,FAR ROCKAWAY,36081,81,NY,36,11691,7188682300,200.0,9.0,Yes,,175.0,410.0,2522.0,0.0,0.0,0.0,5.0,2342.0,0.0,0.0,93.1,3,3,2,0.0,0.0,0.0,0.21,99.78,0.0,0.0,25.2,18,QUEENS,,yeshiva darchei torah
yeshiva darchei torah,Grade 6 ELA,178,30.34%,YESHIVA DARCHEI TORAH,257 BEACH   17 ST,11691.0,40.59674308,-73.7511478,6,89,,00935828,YESHIVA DARCHEI TORAH,2,17,257 BEACH 17TH ST,FAR ROCKAWAY,36081,81,NY,36,11691,7188682300,200.0,9.0,Yes,,175.0,410.0,2522.0,0.0,0.0,0.0,5.0,2342.0,0.0,0.0,93.1,3,3,2,0.0,0.0,0.0,0.21,99.78,0.0,0.0,25.2,18,QUEENS,,yeshiva darchei torah
yeshiva darchei torah,Grade 6 Math,182,37.91%,YESHIVA DARCHEI TORAH,257 BEACH   17 ST,11691.0,40.59674308,-73.7511478,6,89,,00935828,YESHIVA DARCHEI TORAH,2,17,257 BEACH 17TH ST,FAR ROCKAWAY,36081,81,NY,36,11691,7188682300,200.0,9.0,Yes,,175.0,410.0,2522.0,0.0,0.0,0.0,5.0,2342.0,0.0,0.0,93.1,3,3,2,0.0,0.0,0.0,0.21,99.78,0.0,0.0,25.2,18,QUEENS,,yeshiva darchei torah
yeshiva darchei torah,Grade 7 ELA,147,7.48%,YESHIVA DARCHEI TORAH,257 BEACH   17 ST,11691.0,40.59674308,-73.7511478,6,89,,00935828,YESHIVA DARCHEI TORAH,2,17,257 BEACH 17TH ST,FAR ROCKAWAY,36081,81,NY,36,11691,7188682300,200.0,9.0,Yes,,175.0,410.0,2522.0,0.0,0.0,0.0,5.0,2342.0,0.0,0.0,93.1,3,3,2,0.0,0.0,0.0,0.21,99.78,0.0,0.0,25.2,18,QUEENS,,yeshiva darchei torah
yeshiva darchei torah,Grade 7 Math,152,40.79%,YESHIVA DARCHEI TORAH,257 BEACH   17 ST,11691.0,40.59674308,-73.7511478,6,89,,00935828,YESHIVA DARCHEI TORAH,2,17,257 BEACH 17TH ST,FAR ROCKAWAY,36081,81,NY,36,11691,7188682300,200.0,9.0,Yes,,175.0,410.0,2522.0,0.0,0.0,0.0,5.0,2342.0,0.0,0.0,93.1,3,3,2,0.0,0.0,0.0,0.21,99.78,0.0,0.0,25.2,18,QUEENS,,yeshiva darchei torah
yeshiva yesode hatorah,Grade 3 ELA,25,0.00%,YESHIVA YESODE HATORAH,505 BEDFORD AVE,11211.0,40.70598364,-73.96318556,0,87,,A0701738,YESHIVA YESODE HATORAH,2,14,620 BEDFORD AVE,BROOKLYN,36047,47,NY,36,11249,7188021613,235.0,10.0,Yes,,30.0,17.0,183.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,11.8,3,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.96,18,KINGS,,yeshiva yesode hatorah
yeshiva yesode hatorah,Grade 3 Math,25,0.00%,YESHIVA YESODE HATORAH,505 BEDFORD AVE,11211.0,40.70598364,-73.96318556,0,87,,A0701738,YESHIVA YESODE HATORAH,2,14,620 BEDFORD AVE,BROOKLYN,36047,47,NY,36,11249,7188021613,235.0,10.0,Yes,,30.0,17.0,183.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,11.8,3,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.96,18,KINGS,,yeshiva yesode hatorah
yeshiva yesode hatorah,Grade 4 ELA,30,0.00%,YESHIVA YESODE HATORAH,505 BEDFORD AVE,11211.0,40.70598364,-73.96318556,0,87,,A0701738,YESHIVA YESODE HATORAH,2,14,620 BEDFORD AVE,BROOKLYN,36047,47,NY,36,11249,7188021613,235.0,10.0,Yes,,30.0,17.0,183.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,11.8,3,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.96,18,KINGS,,yeshiva yesode hatorah
yeshiva yesode hatorah,Grade 4 Math,30,0.00%,YESHIVA YESODE HATORAH,505 BEDFORD AVE,11211.0,40.70598364,-73.96318556,0,87,,A0701738,YESHIVA YESODE HATORAH,2,14,620 BEDFORD AVE,BROOKLYN,36047,47,NY,36,11249,7188021613,235.0,10.0,Yes,,30.0,17.0,183.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,11.8,3,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.96,18,KINGS,,yeshiva yesode hatorah
yeshiva yesode hatorah,Grade 5 ELA,24,0.00%,YESHIVA YESODE HATORAH,505 BEDFORD AVE,11211.0,40.70598364,-73.96318556,0,87,,A0701738,YESHIVA YESODE HATORAH,2,14,620 BEDFORD AVE,BROOKLYN,36047,47,NY,36,11249,7188021613,235.0,10.0,Yes,,30.0,17.0,183.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,11.8,3,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.96,18,KINGS,,yeshiva yesode hatorah
yeshiva yesode hatorah,Grade 5 Math,24,0.00%,YESHIVA YESODE HATORAH,505 BEDFORD AVE,11211.0,40.70598364,-73.96318556,0,87,,A0701738,YESHIVA YESODE HATORAH,2,14,620 BEDFORD AVE,BROOKLYN,36047,47,NY,36,11249,7188021613,235.0,10.0,Yes,,30.0,17.0,183.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,11.8,3,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.96,18,KINGS,,yeshiva yesode hatorah
yeshiva yesode hatorah,Grade 6 ELA,30,0.00%,YESHIVA YESODE HATORAH,505 BEDFORD AVE,11211.0,40.70598364,-73.96318556,0,87,,A0701738,YESHIVA YESODE HATORAH,2,14,620 BEDFORD AVE,BROOKLYN,36047,47,NY,36,11249,7188021613,235.0,10.0,Yes,,30.0,17.0,183.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,11.8,3,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.96,18,KINGS,,yeshiva yesode hatorah
yeshiva yesode hatorah,Grade 6 Math,30,0.00%,YESHIVA YESODE HATORAH,505 BEDFORD AVE,11211.0,40.70598364,-73.96318556,0,87,,A0701738,YESHIVA YESODE HATORAH,2,14,620 BEDFORD AVE,BROOKLYN,36047,47,NY,36,11249,7188021613,235.0,10.0,Yes,,30.0,17.0,183.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,11.8,3,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.96,18,KINGS,,yeshiva yesode hatorah
yeshiva yesode hatorah,Grade 7 ELA,27,0.00%,YESHIVA YESODE HATORAH,505 BEDFORD AVE,11211.0,40.70598364,-73.96318556,0,87,,A0701738,YESHIVA YESODE HATORAH,2,14,620 BEDFORD AVE,BROOKLYN,36047,47,NY,36,11249,7188021613,235.0,10.0,Yes,,30.0,17.0,183.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,11.8,3,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.96,18,KINGS,,yeshiva yesode hatorah
yeshiva yesode hatorah,Grade 7 Math,27,0.00%,YESHIVA YESODE HATORAH,505 BEDFORD AVE,11211.0,40.70598364,-73.96318556,0,87,,A0701738,YESHIVA YESODE HATORAH,2,14,620 BEDFORD AVE,BROOKLYN,36047,47,NY,36,11249,7188021613,235.0,10.0,Yes,,30.0,17.0,183.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,11.8,3,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.96,18,KINGS,,yeshiva yesode hatorah
yeshiva yesode hatorah,Grade 8 ELA,29,0.00%,YESHIVA YESODE HATORAH,505 BEDFORD AVE,11211.0,40.70598364,-73.96318556,0,87,,A0701738,YESHIVA YESODE HATORAH,2,14,620 BEDFORD AVE,BROOKLYN,36047,47,NY,36,11249,7188021613,235.0,10.0,Yes,,30.0,17.0,183.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,11.8,3,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.96,18,KINGS,,yeshiva yesode hatorah
yeshiva yesode hatorah,Grade 8 Math,29,0.00%,YESHIVA YESODE HATORAH,505 BEDFORD AVE,11211.0,40.70598364,-73.96318556,0,87,,A0701738,YESHIVA YESODE HATORAH,2,14,620 BEDFORD AVE,BROOKLYN,36047,47,NY,36,11249,7188021613,235.0,10.0,Yes,,30.0,17.0,183.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,11.8,3,3,2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.96,18,KINGS,,yeshiva yesode hatorah
